# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2068981	2069337	-							CBP33_RS09770	357		old_locus_tag=CBP33_09765
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2068981	2069337	-	WP_086912384.1	WP_086912384.1		carboxymuconolactone decarboxylase family protein			CBP33_RS09770	357	118	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2069440	2069631	-							CBP33_RS09775	192		old_locus_tag=CBP33_09770
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2069440	2069631	-	WP_086912385.1	WP_086912385.1		DUF2892 domain-containing protein			CBP33_RS09775	192	63	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2069719	2070099	-							CBP33_RS09780	381		old_locus_tag=CBP33_09775
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2069719	2070099	-	WP_086912386.1	WP_086912386.1		rhodanese-like domain-containing protein			CBP33_RS09780	381	126	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2070147	2070446	-							CBP33_RS09785	300		old_locus_tag=CBP33_09780
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2070147	2070446	-	WP_086912387.1	WP_086912387.1		rhodanese-like domain-containing protein			CBP33_RS09785	300	99	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2070472	2071857	-							CBP33_RS09790	1386		old_locus_tag=CBP33_09785
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2070472	2071857	-	WP_236749133.1	WP_236749133.1		TolC family protein			CBP33_RS09790	1386	461	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2071872	2072081	-							CBP33_RS09795	210		old_locus_tag=CBP33_09790
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2071872	2072081	-	WP_086912389.1	WP_086912389.1		DUF2892 domain-containing protein			CBP33_RS09795	210	69	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2072130	2073419	-							CBP33_RS09800	1290		old_locus_tag=CBP33_09795
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2072130	2073419	-	WP_086912390.1	WP_086912390.1		NAD(P)/FAD-dependent oxidoreductase			CBP33_RS09800	1290	429	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2073470	2076775	-							CBP33_RS09805	3306		old_locus_tag=CBP33_09800
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2073470	2076775	-	WP_086912391.1	WP_086912391.1		efflux RND transporter permease subunit			CBP33_RS09805	3306	1101	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2076777	2077826	-							CBP33_RS09810	1050		old_locus_tag=CBP33_09805
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2076777	2077826	-	WP_086914064.1	WP_086914064.1		efflux RND transporter periplasmic adaptor subunit			CBP33_RS09810	1050	349	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2077975	2078322	+							CBP33_RS09815	348		old_locus_tag=CBP33_09810
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2077975	2078322	+	WP_086912392.1	WP_086912392.1		metalloregulator ArsR/SmtB family transcription factor			CBP33_RS09815	348	115	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2078544	2079341	+							CBP33_RS09820	798		old_locus_tag=CBP33_09815
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2078544	2079341	+	WP_086914065.1	WP_086914065.1		SDR family oxidoreductase			CBP33_RS09820	798	265	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2079417	2080823	-							CBP33_RS09825	1407		old_locus_tag=CBP33_09820
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2079417	2080823	-	WP_086912393.1	WP_086912393.1		MATE family efflux transporter			CBP33_RS09825	1407	468	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2080892	2081392	-							CBP33_RS09830	501		old_locus_tag=CBP33_09825
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2080892	2081392	-	WP_086912394.1	WP_086912394.1		MarR family winged helix-turn-helix transcriptional regulator			CBP33_RS09830	501	166	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2081466	2082017	+							CBP33_RS09835	552		old_locus_tag=CBP33_09830
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2081466	2082017	+	WP_086912395.1	WP_086912395.1		PaaI family thioesterase			CBP33_RS09835	552	183	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2082014	2082427	+					gloA		CBP33_RS09840	414		old_locus_tag=CBP33_09835
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2082014	2082427	+	WP_086912396.1	WP_086912396.1		lactoylglutathione lyase	gloA		CBP33_RS09840	414	137	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2082540	2083076	-							CBP33_RS09845	537		old_locus_tag=CBP33_09840
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2082540	2083076	-	WP_086912397.1	WP_086912397.1		OmpA family protein			CBP33_RS09845	537	178	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2083136	2083729	+							CBP33_RS09850	594		old_locus_tag=CBP33_09845
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2083136	2083729	+	WP_086912398.1	WP_086912398.1		gamma-glutamylcyclotransferase			CBP33_RS09850	594	197	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2083798	2084781	+							CBP33_RS09855	984		old_locus_tag=CBP33_09850
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2083798	2084781	+	WP_086914066.1	WP_086914066.1		calcium/sodium antiporter			CBP33_RS09855	984	327	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2084873	2085757	+							CBP33_RS09860	885		old_locus_tag=CBP33_09855
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2084873	2085757	+	WP_086912399.1	WP_086912399.1		universal stress protein			CBP33_RS09860	885	294	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2085950	2086471	+							CBP33_RS09865	522		old_locus_tag=CBP33_09860
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2085950	2086471	+	WP_086912400.1	WP_086912400.1		superoxide dismutase family protein			CBP33_RS09865	522	173	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2086481	2087053	-							CBP33_RS09870	573		old_locus_tag=CBP33_09865
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2086481	2087053	-	WP_086912401.1	WP_086912401.1		NTP transferase domain-containing protein			CBP33_RS09870	573	190	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2087053	2089338	-							CBP33_RS09875	2286		old_locus_tag=CBP33_09870
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2087053	2089338	-	WP_086912402.1	WP_086912402.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			CBP33_RS09875	2286	761	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2089350	2089808	-							CBP33_RS09880	459		old_locus_tag=CBP33_09875
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2089350	2089808	-	WP_086912403.1	WP_086912403.1		(2Fe-2S)-binding protein			CBP33_RS09880	459	152	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2089987	2090625	+					pdxH		CBP33_RS09885	639		old_locus_tag=CBP33_09880
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2089987	2090625	+	WP_086912404.1	WP_086912404.1		pyridoxamine 5'-phosphate oxidase	pdxH		CBP33_RS09885	639	212	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2090632	2091579	-							CBP33_RS09890	948		old_locus_tag=CBP33_09885
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2090632	2091579	-	WP_086912405.1	WP_086912405.1		AEC family transporter			CBP33_RS09890	948	315	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2091706	2092938	-					chrA		CBP33_RS09895	1233		old_locus_tag=CBP33_09890
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2091706	2092938	-	WP_086912406.1	WP_086912406.1		chromate efflux transporter	chrA		CBP33_RS09895	1233	410	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2092956	2093903	-							CBP33_RS09900	948		old_locus_tag=CBP33_09895
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2092956	2093903	-	WP_086912407.1	WP_086912407.1		sensor domain-containing diguanylate cyclase			CBP33_RS09900	948	315	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2093985	2094866	-							CBP33_RS09905	882		old_locus_tag=CBP33_09900
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2093985	2094866	-	WP_086914067.1	WP_086914067.1		hypothetical protein			CBP33_RS09905	882	293	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2095717	2096427	+							CBP33_RS09910	711		old_locus_tag=CBP33_09905
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2095717	2096427	+	WP_157896570.1	WP_157896570.1		hypothetical protein			CBP33_RS09910	711	236	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2096472	2097737	-							CBP33_RS09915	1266		old_locus_tag=CBP33_09910
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2096472	2097737	-	WP_086911015.1	WP_086911015.1		IS256 family transposase			CBP33_RS09915	1266	421	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2097876	2098514	+							CBP33_RS09920	639		old_locus_tag=CBP33_09915
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2097876	2098514	+	WP_157896571.1	WP_157896571.1		hypothetical protein			CBP33_RS09920	639	212	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2098851	2101430	-							CBP33_RS09925	2580		old_locus_tag=CBP33_09920
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2098851	2101430	-	WP_157896572.1	WP_157896572.1		hypothetical protein			CBP33_RS09925	2580	859	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2102487	2105393	-							CBP33_RS09930	2907		old_locus_tag=CBP33_09925
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2102487	2105393	-	WP_157896573.1	WP_157896573.1		hypothetical protein			CBP33_RS09930	2907	968	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2105789	2107873	-							CBP33_RS09935	2085		old_locus_tag=CBP33_09930
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2105789	2107873	-	WP_086912412.1	WP_086912412.1		TonB-dependent receptor			CBP33_RS09935	2085	694	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2108089	2108484	-							CBP33_RS09940	396		old_locus_tag=CBP33_09935
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2108089	2108484	-	WP_236748392.1	WP_236748392.1		hypothetical protein			CBP33_RS09940	396	131	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2108621	2109160	-					msrA		CBP33_RS09945	540		old_locus_tag=CBP33_09940
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2108621	2109160	-	WP_086912414.1	WP_086912414.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		CBP33_RS09945	540	179	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2109256	2109936	+							CBP33_RS09950	681		old_locus_tag=CBP33_09945
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2109256	2109936	+	WP_086912415.1	WP_086912415.1		TetR/AcrR family transcriptional regulator			CBP33_RS09950	681	226	
gene	pseudogene	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2109941	2111133	+							CBP33_RS09955	1193		pseudo;old_locus_tag=CBP33_09950
CDS	without_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2109941	2111133	+				efflux RND transporter periplasmic adaptor subunit			CBP33_RS09955	1193		pseudo
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2111140	2114367	+							CBP33_RS09960	3228		old_locus_tag=CBP33_09955
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2111140	2114367	+	WP_086912416.1	WP_086912416.1		efflux RND transporter permease subunit			CBP33_RS09960	3228	1075	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2114391	2115104	+							CBP33_RS09965	714		old_locus_tag=CBP33_09960
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2114391	2115104	+	WP_086912417.1	WP_086912417.1		protein-L-isoaspartate O-methyltransferase			CBP33_RS09965	714	237	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2115126	2115467	+							CBP33_RS09970	342		old_locus_tag=CBP33_09965
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2115126	2115467	+	WP_086912418.1	WP_086912418.1		rhodanese-like domain-containing protein			CBP33_RS09970	342	113	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2115529	2116863	+							CBP33_RS09975	1335		old_locus_tag=CBP33_09970
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2115529	2116863	+	WP_086912419.1	WP_086912419.1		TolC family outer membrane protein			CBP33_RS09975	1335	444	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2116903	2119593	-							CBP33_RS09980	2691		old_locus_tag=CBP33_09975
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2116903	2119593	-	WP_086912420.1	WP_086912420.1		bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase			CBP33_RS09980	2691	896	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2119778	2121139	-							CBP33_RS09985	1362		old_locus_tag=CBP33_09980
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2119778	2121139	-	WP_086912421.1	WP_086912421.1		3-deoxy-D-manno-octulosonic acid transferase			CBP33_RS09985	1362	453	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2121161	2122549	-							CBP33_RS09990	1389		old_locus_tag=CBP33_09985
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2121161	2122549	-	WP_086912422.1	WP_086912422.1		phosphomannomutase/phosphoglucomutase			CBP33_RS09990	1389	462	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2122682	2124241	+							CBP33_RS09995	1560		old_locus_tag=CBP33_09990
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2122682	2124241	+	WP_086912423.1	WP_086912423.1		helix-turn-helix domain-containing protein			CBP33_RS09995	1560	519	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2124317	2124859	+							CBP33_RS10000	543		old_locus_tag=CBP33_09995
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2124317	2124859	+	WP_086914068.1	WP_086914068.1		methylated-DNA--[protein]-cysteine S-methyltransferase			CBP33_RS10000	543	180	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2124856	2125782	+							CBP33_RS10005	927		old_locus_tag=CBP33_10000
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2124856	2125782	+	WP_086912424.1	WP_086912424.1		DMT family transporter			CBP33_RS10005	927	308	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2125792	2129094	+							CBP33_RS10010	3303		old_locus_tag=CBP33_10005
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2125792	2129094	+	WP_086912425.1	WP_086912425.1		EAL domain-containing protein			CBP33_RS10010	3303	1100	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2129173	2131068	-							CBP33_RS10015	1896		old_locus_tag=CBP33_10010
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2129173	2131068	-	WP_086912426.1	WP_086912426.1		propionate--CoA ligase			CBP33_RS10015	1896	631	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2131257	2131862	-							CBP33_RS10020	606		old_locus_tag=CBP33_10015
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2131257	2131862	-	WP_086912427.1	WP_086912427.1		isochorismatase family protein			CBP33_RS10020	606	201	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2131920	2132834	-							CBP33_RS10025	915		old_locus_tag=CBP33_10020
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2131920	2132834	-	WP_086912428.1	WP_086912428.1		ribose-phosphate diphosphokinase			CBP33_RS10025	915	304	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2132837	2134435	-							CBP33_RS10030	1599		old_locus_tag=CBP33_10025
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2132837	2134435	-	WP_236749134.1	WP_236749134.1		thymidine phosphorylase family protein			CBP33_RS10030	1599	532	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2134553	2135116	+							CBP33_RS10035	564		old_locus_tag=CBP33_10030
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2134553	2135116	+	WP_086912429.1	WP_086912429.1		C40 family peptidase			CBP33_RS10035	564	187	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2135166	2135540	-							CBP33_RS10040	375		old_locus_tag=CBP33_10035
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2135166	2135540	-	WP_086912430.1	WP_086912430.1		hypothetical protein			CBP33_RS10040	375	124	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2135814	2136065	+							CBP33_RS10045	252		old_locus_tag=CBP33_10040
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2135814	2136065	+	WP_086912431.1	WP_086912431.1		GlsB/YeaQ/YmgE family stress response membrane protein			CBP33_RS10045	252	83	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2136108	2136611	+							CBP33_RS10050	504		old_locus_tag=CBP33_10045
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2136108	2136611	+	WP_086912432.1	WP_086912432.1		hypothetical protein			CBP33_RS10050	504	167	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2136829	2139591	+							CBP33_RS10055	2763		old_locus_tag=CBP33_10050
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2136829	2139591	+	WP_236749254.1	WP_236749254.1		DEAD/DEAH box helicase			CBP33_RS10055	2763	920	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2139672	2140331	+					alkB		CBP33_RS10060	660		old_locus_tag=CBP33_10055
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2139672	2140331	+	WP_086912434.1	WP_086912434.1		DNA oxidative demethylase AlkB	alkB		CBP33_RS10060	660	219	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2140373	2140870	+							CBP33_RS10065	498		old_locus_tag=CBP33_10060
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2140373	2140870	+	WP_086914070.1	WP_086914070.1		EVE domain-containing protein			CBP33_RS10065	498	165	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	2140998	2141813	+							CBP33_RS19335	816		old_locus_tag=CBP33_10065
