# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1970535	1971323	+	WP_013594209.1	WP_013594209.1		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA	34238931	ACAV_RS08760	789	262	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1971340	1972491	+					lpxB	34235884	ACAV_RS08765	1152		old_locus_tag=Acav_1773
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1971340	1972491	+	WP_013594210.1	WP_013594210.1		lipid-A-disaccharide synthase	lpxB	34235884	ACAV_RS08765	1152	383	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1972460	1973182	+					rnhB	34237977	ACAV_RS08770	723		old_locus_tag=Acav_1774
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1972460	1973182	+	WP_013594211.1	WP_013594211.1		ribonuclease HII	rnhB	34237977	ACAV_RS08770	723	240	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1973179	1973973	+						34237727	ACAV_RS08775	795		old_locus_tag=Acav_1775
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1973179	1973973	+	WP_013594212.1	WP_013594212.1		RNA methyltransferase		34237727	ACAV_RS08775	795	264	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1974399	1975904	-						34236993	ACAV_RS08780	1506		old_locus_tag=Acav_1776
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1974399	1975904	-	WP_041828672.1	WP_041828672.1		PepSY domain-containing protein		34236993	ACAV_RS08780	1506	501	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1975937	1976248	-						34235392	ACAV_RS08785	312		old_locus_tag=Acav_1777
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1975937	1976248	-	WP_013594214.1	WP_013594214.1		hypothetical protein		34235392	ACAV_RS08785	312	103	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1976249	1978678	-						34236845	ACAV_RS08790	2430		old_locus_tag=Acav_1778
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1976249	1978678	-	WP_013594215.1	WP_013594215.1		TonB-dependent receptor		34236845	ACAV_RS08790	2430	809	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1978795	1979955	-						34236087	ACAV_RS08795	1161		old_locus_tag=Acav_1779
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1978795	1979955	-	WP_081463123.1	WP_081463123.1		FecR domain-containing protein		34236087	ACAV_RS08795	1161	386	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1980023	1980541	-						34237232	ACAV_RS08800	519		old_locus_tag=Acav_1780
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1980023	1980541	-	WP_013594217.1	WP_013594217.1		sigma-70 family RNA polymerase sigma factor		34237232	ACAV_RS08800	519	172	
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1980775	1980850	-						34237745	ACAV_RS08805	76		old_locus_tag=Acav_R0021
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1980775	1980850	-				tRNA-Thr		34237745	ACAV_RS08805	76		anticodon=CGT
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1980862	1981869	-						34238968	ACAV_RS08810	1008		old_locus_tag=Acav_1781
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1980862	1981869	-	WP_013594218.1	WP_013594218.1		class 1 fructose-bisphosphatase		34238968	ACAV_RS08810	1008	335	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1981921	1984632	-					pepN	34237868	ACAV_RS08815	2712		old_locus_tag=Acav_1782
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1981921	1984632	-	WP_013594219.1	WP_013594219.1		aminopeptidase N	pepN	34237868	ACAV_RS08815	2712	903	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1984693	1985286	-						34235775	ACAV_RS08820	594		old_locus_tag=Acav_1783
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1984693	1985286	-	WP_013594220.1	WP_013594220.1		DUF4276 family protein		34235775	ACAV_RS08820	594	197	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1985283	1986512	-						34236448	ACAV_RS08825	1230		old_locus_tag=Acav_1784
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1985283	1986512	-	WP_013594221.1	WP_013594221.1		ATP-binding protein		34236448	ACAV_RS08825	1230	409	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1986520	1987624	-					prfB	34237272	ACAV_RS08830	1105		old_locus_tag=Acav_1785
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1986520	1987624	-	WP_013594222.1	WP_013594222.1		peptide chain release factor 2	prfB	34237272	ACAV_RS08830	1104	367	ribosomal_slippage
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1987748	1988674	-						34235335	ACAV_RS08835	927		old_locus_tag=Acav_1786
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1987748	1988674	-	WP_013594223.1	WP_013594223.1		alpha/beta hydrolase		34235335	ACAV_RS08835	927	308	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1988736	1989485	-						34235854	ACAV_RS08840	750		old_locus_tag=Acav_1787
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1988736	1989485	-	WP_013594224.1	WP_013594224.1		endonuclease		34235854	ACAV_RS08840	750	249	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1989558	1990619	+						34235945	ACAV_RS08845	1062		old_locus_tag=Acav_1788
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1989558	1990619	+	WP_013594225.1	WP_013594225.1		aldo/keto reductase		34235945	ACAV_RS08845	1062	353	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1990616	1991119	+					ybaK	34236457	ACAV_RS08850	504		old_locus_tag=Acav_1789
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1990616	1991119	+	WP_013594226.1	WP_013594226.1		Cys-tRNA(Pro) deacylase	ybaK	34236457	ACAV_RS08850	504	167	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1991175	1991807	+					plsY	34237019	ACAV_RS08855	633		old_locus_tag=Acav_1790
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1991175	1991807	+	WP_013594227.1	WP_013594227.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY	34237019	ACAV_RS08855	633	210	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1991808	1992857	-						34236549	ACAV_RS08860	1050		old_locus_tag=Acav_1791
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1991808	1992857	-	WP_013594228.1	WP_013594228.1		hypothetical protein		34236549	ACAV_RS08860	1050	349	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1992872	1993516	-						34237056	ACAV_RS08865	645		old_locus_tag=Acav_1792
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1992872	1993516	-	WP_041829088.1	WP_041829088.1		TIGR02281 family clan AA aspartic protease		34237056	ACAV_RS08865	645	214	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1993602	1994087	-						34238911	ACAV_RS08870	486		old_locus_tag=Acav_1793
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1993602	1994087	-	WP_011794984.1	WP_011794984.1		YajQ family cyclic di-GMP-binding protein		34238911	ACAV_RS08870	486	161	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1994154	1995227	+					murB	34238887	ACAV_RS08875	1074		old_locus_tag=Acav_1794
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1994154	1995227	+	WP_013594230.1	WP_013594230.1		UDP-N-acetylmuramate dehydrogenase	murB	34238887	ACAV_RS08875	1074	357	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1995334	1996677	-					argG	34239670	ACAV_RS08880	1344		old_locus_tag=Acav_1795
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1995334	1996677	-	WP_013594231.1	WP_013594231.1		argininosuccinate synthase	argG	34239670	ACAV_RS08880	1344	447	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1996735	1997052	-						34236169	ACAV_RS08885	318		old_locus_tag=Acav_1796
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1996735	1997052	-	WP_013594232.1	WP_013594232.1		pyrimidine/purine nucleoside phosphorylase		34236169	ACAV_RS08885	318	105	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1997248	1997901	-						34239556	ACAV_RS08890	654		old_locus_tag=Acav_1797
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1997248	1997901	-	WP_013594233.1	WP_013594233.1		glycine zipper 2TM domain-containing protein		34239556	ACAV_RS08890	654	217	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1998034	1998420	-						34236545	ACAV_RS08895	387		old_locus_tag=Acav_1798
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1998034	1998420	-	WP_041829089.1	WP_041829089.1		ArsC family reductase		34236545	ACAV_RS08895	387	128	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1998468	1999793	+					folC	34235416	ACAV_RS08900	1326		old_locus_tag=Acav_1799
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1998468	1999793	+	WP_013594235.1	WP_013594235.1		bifunctional tetrahydrofolate synthase/dihydrofolate synthase	folC	34235416	ACAV_RS08900	1326	441	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1999826	2000731	+						34239927	ACAV_RS08905	906		old_locus_tag=Acav_1800
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1999826	2000731	+	WP_013594236.1	WP_013594236.1		SPOR domain-containing protein		34239927	ACAV_RS08905	906	301	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2000752	2001240	+						34237400	ACAV_RS08910	489		old_locus_tag=Acav_1801
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2000752	2001240	+	WP_013594237.1	WP_013594237.1		CvpA family protein		34237400	ACAV_RS08910	489	162	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2001341	2002846	+					purF	34236535	ACAV_RS08915	1506		old_locus_tag=Acav_1802
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2001341	2002846	+	WP_013594238.1	WP_013594238.1		amidophosphoribosyltransferase	purF	34236535	ACAV_RS08915	1506	501	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2002858	2004093	+						34236807	ACAV_RS08920	1236		old_locus_tag=Acav_1803
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2002858	2004093	+	WP_013594239.1	WP_013594239.1		O-succinylhomoserine sulfhydrylase		34236807	ACAV_RS08920	1236	411	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2004090	2005529	+					gltX	34236209	ACAV_RS08925	1440		old_locus_tag=Acav_1804
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2004090	2005529	+	WP_013594240.1	WP_013594240.1		glutamate--tRNA ligase	gltX	34236209	ACAV_RS08925	1440	479	
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005597	2005672	+						34236163	ACAV_RS08930	76		old_locus_tag=Acav_R0022
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005597	2005672	+				tRNA-Ala		34236163	ACAV_RS08930	76		anticodon=GGC
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005705	2005780	+						34237001	ACAV_RS08935	76		old_locus_tag=Acav_R0023
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005705	2005780	+				tRNA-Glu		34237001	ACAV_RS08935	76		anticodon=TTC
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005833	2005909	+						34235891	ACAV_RS08940	77		old_locus_tag=Acav_R0024
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005833	2005909	+				tRNA-Asp		34235891	ACAV_RS08940	77		anticodon=GTC
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005983	2006058	+						34239231	ACAV_RS08945	76		old_locus_tag=Acav_R0025
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2005983	2006058	+				tRNA-Ala		34239231	ACAV_RS08945	76		anticodon=GGC
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2006092	2006167	+						34235578	ACAV_RS08950	76		old_locus_tag=Acav_R0026
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2006092	2006167	+				tRNA-Glu		34235578	ACAV_RS08950	76		anticodon=TTC
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2006219	2006295	+						34239100	ACAV_RS08955	77		old_locus_tag=Acav_R0027
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2006219	2006295	+				tRNA-Asp		34239100	ACAV_RS08955	77		anticodon=GTC
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2006416	2007624	+						34238485	ACAV_RS08960	1209		old_locus_tag=Acav_1805
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2006416	2007624	+	WP_013594241.1	WP_013594241.1		heparan-alpha-glucosaminide N-acetyltransferase domain-containing protein		34238485	ACAV_RS08960	1209	402	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2007712	2008932	+						34236231	ACAV_RS08965	1221		old_locus_tag=Acav_1806
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2007712	2008932	+	WP_013594242.1	WP_013594242.1		multidrug effflux MFS transporter		34236231	ACAV_RS08965	1221	406	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2008929	2010437	+						34239449	ACAV_RS08970	1509		old_locus_tag=Acav_1807
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2008929	2010437	+	WP_013594243.1	WP_013594243.1		MFS transporter		34239449	ACAV_RS08970	1509	502	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2010480	2011688	-						34239929	ACAV_RS08975	1209		old_locus_tag=Acav_1808
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2010480	2011688	-	WP_013594244.1	WP_013594244.1		DUF72 domain-containing protein		34239929	ACAV_RS08975	1209	402	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2011739	2012311	-						34235789	ACAV_RS08980	573		old_locus_tag=Acav_1809
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2011739	2012311	-	WP_157768739.1	WP_157768739.1		hypothetical protein		34235789	ACAV_RS08980	573	190	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2012598	2014964	+						34235430	ACAV_RS08985	2367		old_locus_tag=Acav_1810
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2012598	2014964	+	WP_013594246.1	WP_013594246.1		RNA-binding transcriptional accessory protein		34235430	ACAV_RS08985	2367	788	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2015016	2015843	+						34235752	ACAV_RS08990	828		old_locus_tag=Acav_1811
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2015016	2015843	+	WP_013594247.1	WP_013594247.1		HDOD domain-containing protein		34235752	ACAV_RS08990	828	275	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2015840	2016973	+						34238724	ACAV_RS08995	1134		old_locus_tag=Acav_1812
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2015840	2016973	+	WP_013594248.1	WP_013594248.1		patatin-like phospholipase family protein		34238724	ACAV_RS08995	1134	377	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2017002	2018138	-						34236938	ACAV_RS09000	1137		old_locus_tag=Acav_1813
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2017002	2018138	-	WP_013594249.1	WP_013594249.1		iron-containing alcohol dehydrogenase		34236938	ACAV_RS09000	1137	378	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2018220	2019089	+						34236475	ACAV_RS09005	870		old_locus_tag=Acav_1814
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2018220	2019089	+	WP_013594250.1	WP_013594250.1		fumarylacetoacetate hydrolase		34236475	ACAV_RS09005	870	289	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2019286	2020242	+						34238301	ACAV_RS09010	957		old_locus_tag=Acav_1815
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2019286	2020242	+	WP_013594251.1	WP_013594251.1		alpha/beta hydrolase		34238301	ACAV_RS09010	957	318	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2020229	2021113	+						34235296	ACAV_RS09015	885		old_locus_tag=Acav_1816
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2020229	2021113	+	WP_013594252.1	WP_013594252.1		YbgC/FadM family acyl-CoA thioesterase		34235296	ACAV_RS09015	885	294	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2021295	2022209	-						34239041	ACAV_RS09020	915		old_locus_tag=Acav_1817
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2021295	2022209	-	WP_013594253.1	WP_013594253.1		folate-binding protein YgfZ		34239041	ACAV_RS09020	915	304	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2022257	2023291	+					mltG	34236806	ACAV_RS09025	1035		old_locus_tag=Acav_1818
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2022257	2023291	+	WP_041829091.1	WP_041829091.1		endolytic transglycosylase MltG	mltG	34236806	ACAV_RS09025	1035	344	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2023333	2023998	+					tmk	34236472	ACAV_RS09030	666		old_locus_tag=Acav_1819
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2023333	2023998	+	WP_013594255.1	WP_013594255.1		dTMP kinase	tmk	34236472	ACAV_RS09030	666	221	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2023995	2024996	+						34235856	ACAV_RS09035	1002		old_locus_tag=Acav_1820
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2023995	2024996	+	WP_013594256.1	WP_013594256.1		DNA polymerase III subunit delta'		34235856	ACAV_RS09035	1002	333	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2025016	2025375	+						34236995	ACAV_RS09040	360		old_locus_tag=Acav_1821
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2025016	2025375	+	WP_013594257.1	WP_013594257.1		PilZ domain-containing protein		34236995	ACAV_RS09040	360	119	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2025541	2026350	+						34235371	ACAV_RS09045	810		old_locus_tag=Acav_1822
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2025541	2026350	+	WP_013594258.1	WP_013594258.1		TatD family hydrolase		34235371	ACAV_RS09045	810	269	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2026347	2027042	+						34237440	ACAV_RS09050	696		old_locus_tag=Acav_1823
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	2026347	2027042	+	WP_013594259.1	WP_013594259.1		ankyrin repeat domain-containing protein		34237440	ACAV_RS09050	696	231	
