# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2877058	2879511	-	WP_187735132.1	WP_187735132.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			H9L24_RS13645	2454	817	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2879566	2880315	-							H9L24_RS13650	750		old_locus_tag=H9L24_13650
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2879566	2880315	-	WP_187735133.1	WP_187735133.1		carbonic anhydrase			H9L24_RS13650	750	249	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2880341	2881165	-							H9L24_RS13655	825		old_locus_tag=H9L24_13655
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2880341	2881165	-	WP_187735134.1	WP_187735134.1		peptidylprolyl isomerase			H9L24_RS13655	825	274	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2881200	2881937	-					narI		H9L24_RS13660	738		old_locus_tag=H9L24_13660
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2881200	2881937	-	WP_187735135.1	WP_187735135.1		respiratory nitrate reductase subunit gamma	narI		H9L24_RS13660	738	245	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2881934	2882644	-					narJ		H9L24_RS13665	711		old_locus_tag=H9L24_13665
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2881934	2882644	-	WP_187735136.1	WP_187735136.1		nitrate reductase molybdenum cofactor assembly chaperone	narJ		H9L24_RS13665	711	236	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2882660	2884183	-					narH		H9L24_RS13670	1524		old_locus_tag=H9L24_13670
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2882660	2884183	-	WP_187735137.1	WP_187735137.1		nitrate reductase subunit beta	narH		H9L24_RS13670	1524	507	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2884202	2888002	-							H9L24_RS13675	3801		old_locus_tag=H9L24_13675
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2884202	2888002	-	WP_187735138.1	WP_187735138.1		nitrate reductase subunit alpha			H9L24_RS13675	3801	1266	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2888066	2889483	-							H9L24_RS13680	1418		pseudo;old_locus_tag=H9L24_13680
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2888066	2889483	-				NarK family nitrate/nitrite MFS transporter			H9L24_RS13680	1418		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2889503	2890786	-							H9L24_RS13685	1284		old_locus_tag=H9L24_13685
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2889503	2890786	-	WP_187738340.1	WP_187738340.1		NarK/NasA family nitrate transporter			H9L24_RS13685	1284	427	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2890971	2891651	-							H9L24_RS13690	681		old_locus_tag=H9L24_13690
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2890971	2891651	-	WP_187735139.1	WP_187735139.1		response regulator			H9L24_RS13690	681	226	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2891667	2893555	-							H9L24_RS13695	1889		pseudo;old_locus_tag=H9L24_13695
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2891667	2893555	-				type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein			H9L24_RS13695	1889		pseudo
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2893628	2894484	+							H9L24_RS13700	857		pseudo;old_locus_tag=H9L24_13700
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2893628	2894484	+				ChaN family lipoprotein			H9L24_RS13700	857		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2894456	2897068	-							H9L24_RS13705	2613		old_locus_tag=H9L24_13705
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2894456	2897068	-	WP_187735140.1	WP_187735140.1		EAL domain-containing protein			H9L24_RS13705	2613	870	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2897163	2898011	+					purU		H9L24_RS13710	849		old_locus_tag=H9L24_13710
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2897163	2898011	+	WP_187735141.1	WP_187735141.1		formyltetrahydrofolate deformylase	purU		H9L24_RS13710	849	282	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2898118	2898998	+							H9L24_RS13715	881		pseudo;old_locus_tag=H9L24_13715
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2898118	2898998	+				LysR substrate-binding domain-containing protein			H9L24_RS13715	881		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2899252	2900760	+							H9L24_RS13720	1509		old_locus_tag=H9L24_13720
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2899252	2900760	+	WP_187735142.1	WP_187735142.1		FAD-binding protein			H9L24_RS13720	1509	502	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2900788	2902113	-							H9L24_RS13725	1326		old_locus_tag=H9L24_13725
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2900788	2902113	-	WP_187735143.1	WP_187735143.1		DUF445 domain-containing protein			H9L24_RS13725	1326	441	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2902640	2903062	+							H9L24_RS13730	423		old_locus_tag=H9L24_13730
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2902640	2903062	+	WP_187735144.1	WP_187735144.1		XRE family transcriptional regulator			H9L24_RS13730	423	140	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2903132	2904271	-							H9L24_RS13735	1140		old_locus_tag=H9L24_13735
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2903132	2904271	-	WP_187735145.1	WP_187735145.1		aminotransferase class V-fold PLP-dependent enzyme			H9L24_RS13735	1140	379	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2904498	2905565	+					ltaE		H9L24_RS13740	1068		old_locus_tag=H9L24_13740
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2904498	2905565	+	WP_187735146.1	WP_187735146.1		low-specificity L-threonine aldolase	ltaE		H9L24_RS13740	1068	355	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2905576	2906304	-							H9L24_RS13745	729		old_locus_tag=H9L24_13745
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2905576	2906304	-	WP_187735147.1	WP_187735147.1		YggS family pyridoxal phosphate-dependent enzyme			H9L24_RS13745	729	242	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2906427	2907470	+							H9L24_RS13750	1044		old_locus_tag=H9L24_13750
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2906427	2907470	+	WP_187735148.1	WP_187735148.1		type IV pilus twitching motility protein PilT			H9L24_RS13750	1044	347	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2907537	2908172	+							H9L24_RS13755	636		old_locus_tag=H9L24_13755
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2907537	2908172	+	WP_187735149.1	WP_187735149.1		cyclic nucleotide-binding domain-containing protein			H9L24_RS13755	636	211	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2908209	2909345	+							H9L24_RS13760	1137		old_locus_tag=H9L24_13760
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2908209	2909345	+	WP_187735150.1	WP_187735150.1		PilT/PilU family type 4a pilus ATPase			H9L24_RS13760	1137	378	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2909514	2910446	+							H9L24_RS13765	933		old_locus_tag=H9L24_13765
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2909514	2910446	+	WP_187735151.1	WP_187735151.1		NAD(P)-dependent oxidoreductase			H9L24_RS13765	933	310	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2910495	2911154	-							H9L24_RS13770	660		old_locus_tag=H9L24_13770
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2910495	2911154	-	WP_187735152.1	WP_187735152.1		BON domain-containing protein			H9L24_RS13770	660	219	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2911151	2911750	-							H9L24_RS13775	600		old_locus_tag=H9L24_13775
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2911151	2911750	-	WP_187735153.1	WP_187735153.1		SIS domain-containing protein			H9L24_RS13775	600	199	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2911946	2912329	-							H9L24_RS13780	384		old_locus_tag=H9L24_13780
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2911946	2912329	-	WP_246483422.1	WP_246483422.1		YraN family protein			H9L24_RS13780	384	127	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2912347	2913264	+					rsmI		H9L24_RS13785	918		old_locus_tag=H9L24_13785
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2912347	2913264	+	WP_187735155.1	WP_187735155.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		H9L24_RS13785	918	305	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2913327	2914580	-							H9L24_RS13790	1254		old_locus_tag=H9L24_13790
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2913327	2914580	-	WP_187735156.1	WP_187735156.1		Hsp70 family protein			H9L24_RS13790	1254	417	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2914973	2915842	-							H9L24_RS13795	870		old_locus_tag=H9L24_13795
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2914973	2915842	-	WP_246483423.1	WP_246483423.1		metal ABC transporter permease			H9L24_RS13795	870	289	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2915839	2916575	-							H9L24_RS13800	737		pseudo;old_locus_tag=H9L24_13800
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2915839	2916575	-				metal ABC transporter ATP-binding protein			H9L24_RS13800	737		pseudo
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2916661	2917976	-							H9L24_RS13805	1316		pseudo;old_locus_tag=H9L24_13805
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2916661	2917976	-				OprD family porin			H9L24_RS13805	1316		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2918062	2918805	-							H9L24_RS13810	744		old_locus_tag=H9L24_13810
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2918062	2918805	-	WP_246483424.1	WP_246483424.1		DUF4198 domain-containing protein			H9L24_RS13810	744	247	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2918811	2919959	-							H9L24_RS13815	1149		old_locus_tag=H9L24_13815
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2918811	2919959	-	WP_187735159.1	WP_187735159.1		DUF1624 domain-containing protein			H9L24_RS13815	1149	382	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2920123	2921276	-							H9L24_RS13820	1154		pseudo;old_locus_tag=H9L24_13820
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2920123	2921276	-				major royal jelly family protein			H9L24_RS13820	1154		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2921417	2922115	-							H9L24_RS13825	699		old_locus_tag=H9L24_13825
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2921417	2922115	-	WP_187735160.1	WP_187735160.1		type 1 glutamine amidotransferase domain-containing protein			H9L24_RS13825	699	232	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2922214	2923115	+							H9L24_RS13830	902		pseudo;old_locus_tag=H9L24_13830
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2922214	2923115	+				LysR substrate-binding domain-containing protein			H9L24_RS13830	902		pseudo
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2923209	2923284	-							H9L24_RS13835	76		old_locus_tag=H9L24_13835
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2923209	2923284	-				tRNA-Phe			H9L24_RS13835	76		anticodon=GAA
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2923339	2924019	-							H9L24_RS13840	681		old_locus_tag=H9L24_13840
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2923339	2924019	-	WP_187735161.1	WP_187735161.1		response regulator			H9L24_RS13840	681	226	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2924060	2926339	-							H9L24_RS13845	2280		old_locus_tag=H9L24_13845
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2924060	2926339	-	WP_187735162.1	WP_187735162.1		ATP-binding protein			H9L24_RS13845	2280	759	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2926336	2926905	-							H9L24_RS13850	570		old_locus_tag=H9L24_13850
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2926336	2926905	-	WP_187738341.1	WP_187738341.1		DUF4390 domain-containing protein			H9L24_RS13850	570	189	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2926961	2928336	-					rsmB		H9L24_RS13855	1376		pseudo;old_locus_tag=H9L24_13855
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2926961	2928336	-				16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		H9L24_RS13855	1376		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2928339	2928872	-							H9L24_RS13860	534		old_locus_tag=H9L24_13860
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2928339	2928872	-	WP_187735163.1	WP_187735163.1		LemA family protein			H9L24_RS13860	534	177	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2928989	2933221	-					rpoC		H9L24_RS13865	4233		old_locus_tag=H9L24_13865
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2928989	2933221	-	WP_187735164.1	WP_187735164.1		DNA-directed RNA polymerase subunit beta'	rpoC		H9L24_RS13865	4233	1410	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2933243	2937367	-					rpoB		H9L24_RS13870	4125		old_locus_tag=H9L24_13870
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2933243	2937367	-	WP_187735165.1	WP_187735165.1		DNA-directed RNA polymerase subunit beta	rpoB		H9L24_RS13870	4125	1374	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2937643	2938023	-					rplL		H9L24_RS13875	381		old_locus_tag=H9L24_13875
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2937643	2938023	-	WP_015914493.1	WP_015914493.1		50S ribosomal protein L7/L12	rplL		H9L24_RS13875	381	126	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2938073	2938579	-					rplJ		H9L24_RS13880	507		old_locus_tag=H9L24_13880
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2938073	2938579	-	WP_187735166.1	WP_187735166.1		50S ribosomal protein L10	rplJ		H9L24_RS13880	507	168	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2938812	2939507	-					rplA		H9L24_RS13885	696		old_locus_tag=H9L24_13885
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2938812	2939507	-	WP_187735167.1	WP_187735167.1		50S ribosomal protein L1	rplA		H9L24_RS13885	696	231	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2939510	2939941	-					rplK		H9L24_RS13890	432		old_locus_tag=H9L24_13890
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2939510	2939941	-	WP_187735168.1	WP_187735168.1		50S ribosomal protein L11	rplK		H9L24_RS13890	432	143	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2940061	2940653	-					nusG		H9L24_RS13895	593		pseudo;old_locus_tag=H9L24_13895
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2940061	2940653	-				transcription termination/antitermination protein NusG	nusG		H9L24_RS13895	593		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2940653	2941036	-					secE		H9L24_RS13900	384		old_locus_tag=H9L24_13900
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2940653	2941036	-	WP_187735169.1	WP_187735169.1		preprotein translocase subunit SecE	secE		H9L24_RS13900	384	127	
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2941127	2941202	-							H9L24_RS13905	76		old_locus_tag=H9L24_13905
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2941127	2941202	-				tRNA-Trp			H9L24_RS13905	76		anticodon=CCA
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2941217	2942407	-					tuf		H9L24_RS13910	1191		old_locus_tag=H9L24_13910
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2941217	2942407	-	WP_187735170.1	WP_187735170.1		elongation factor Tu	tuf		H9L24_RS13910	1191	396	
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942481	2942555	-							H9L24_RS13915	75		old_locus_tag=H9L24_13915
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942481	2942555	-				tRNA-Thr			H9L24_RS13915	75		anticodon=GGT
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942609	2942682	-							H9L24_RS13920	74		old_locus_tag=H9L24_13920
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942609	2942682	-				tRNA-Gly			H9L24_RS13920	74		anticodon=TCC
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942747	2942832	-							H9L24_RS13925	86		old_locus_tag=H9L24_13925
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942747	2942832	-				tRNA-Tyr			H9L24_RS13925	86		anticodon=GTA
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942915	2942990	-							H9L24_RS13930	76		old_locus_tag=H9L24_13930
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2942915	2942990	-				tRNA-Arg			H9L24_RS13930	76		anticodon=CCG
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2943063	2943694	-							H9L24_RS13935	632		pseudo;old_locus_tag=H9L24_13935
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2943063	2943694	-				TetR family transcriptional regulator			H9L24_RS13935	632		pseudo
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2943879	2945143	+							H9L24_RS13940	1265		pseudo;old_locus_tag=H9L24_13940
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2943879	2945143	+				efflux RND transporter periplasmic adaptor subunit			H9L24_RS13940	1265		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2945159	2948314	+							H9L24_RS13945	3156		old_locus_tag=H9L24_13945
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	2945159	2948314	+	WP_187735171.1	WP_187735171.1		efflux RND transporter permease subunit			H9L24_RS13945	3156	1051	
